huc2,id,lon,lat
00,264690,-122.21875,51.21875
00,264691,-122.21875,51.28125
00,264692,-122.21875,51.34375
00,264693,-122.21875,51.40625
00,264694,-122.21875,51.46875
00,264695,-122.15625,50.96875
00,264696,-122.15625,51.03125
00,264697,-122.15625,51.09375
00,264698,-122.15625,51.15625
00,264699,-122.15625,51.21875
00,264700,-122.15625,51.28125
00,264701,-122.15625,51.34375
00,264702,-122.15625,51.40625
00,264703,-122.15625,51.46875
00,264704,-122.15625,51.53125
00,264705,-122.09375,50.96875
00,264706,-122.09375,51.03125
00,264707,-122.09375,51.09375
00,264708,-122.09375,51.15625
00,264709,-122.09375,51.21875
00,264710,-122.09375,51.28125
00,264711,-122.09375,51.34375
00,264712,-122.09375,51.40625
00,264713,-122.09375,51.46875
00,264714,-122.03125,50.90625
00,264715,-122.03125,50.96875
00,264716,-122.03125,51.03125
00,264717,-122.03125,51.09375
00,264718,-122.03125,51.15625
00,264719,-122.03125,51.21875
00,264720,-122.03125,51.28125
00,264721,-122.03125,51.34375
00,264722,-122.03125,51.40625
00,264723,-122.03125,51.46875
00,264724,-121.96875,50.90625
00,264725,-121.96875,50.96875
00,264726,-121.96875,51.03125
00,264727,-121.96875,51.09375
00,264728,-121.96875,51.15625
00,264729,-121.96875,51.21875
00,264730,-121.96875,51.28125
00,264731,-121.96875,51.34375
00,264732,-121.96875,51.40625
00,264733,-121.96875,51.46875
00,264734,-121.96875,51.53125
00,264735,-121.90625,50.78125
00,264736,-121.90625,50.84375
00,264737,-121.90625,50.90625
00,264738,-121.90625,50.96875
00,264739,-121.90625,51.03125
00,264740,-121.90625,51.09375
00,264741,-121.90625,51.15625
00,264742,-121.90625,51.21875
00,264743,-121.90625,51.28125
00,264744,-121.90625,51.34375
00,264745,-121.90625,51.40625
00,264746,-121.90625,51.46875
00,264747,-121.90625,51.53125
00,264748,-121.84375,50.65625
00,264749,-121.84375,50.71875
00,264750,-121.84375,50.78125
00,264751,-121.84375,50.84375
00,264752,-121.84375,50.90625
00,264753,-121.84375,50.96875
00,264754,-121.84375,51.03125
00,264755,-121.84375,51.09375
00,264756,-121.84375,51.28125
00,264757,-121.84375,51.34375
00,264758,-121.84375,51.40625
00,264759,-121.84375,51.46875
00,264760,-121.78125,50.65625
00,264761,-121.78125,50.71875
00,264762,-121.78125,50.78125
00,264763,-121.78125,50.84375
00,264764,-121.78125,50.90625
00,264765,-121.78125,50.96875
00,264766,-121.78125,51.03125
00,264767,-121.78125,51.09375
00,264768,-121.78125,51.28125
00,264769,-121.78125,51.34375
00,264770,-121.78125,51.40625
00,264771,-121.71875,50.65625
00,264772,-121.71875,50.84375
00,264773,-121.71875,50.90625
00,264774,-121.71875,50.96875
00,264775,-121.71875,51.34375
00,264776,-121.71875,51.40625
00,264777,-121.65625,51.34375
00,264778,-121.65625,51.40625
00,264779,-121.59375,51.34375
00,264780,-121.59375,51.40625
00,264781,-123.71875,50.84375
00,264782,-123.65625,50.84375
00,264783,-123.59375,50.78125
00,264784,-123.59375,50.84375
00,264785,-123.59375,50.90625
00,264786,-123.53125,50.84375
00,264787,-123.53125,50.90625
00,264788,-123.46875,50.84375
00,264789,-123.46875,50.90625
00,264790,-123.40625,50.78125
00,264791,-123.40625,50.84375
00,264792,-123.40625,50.90625
00,264793,-123.40625,50.96875
00,264794,-123.34375,50.78125
00,264795,-123.34375,50.84375
00,264796,-123.34375,50.90625
00,264797,-123.34375,50.96875
00,264798,-123.28125,50.78125
00,264799,-123.28125,50.84375
00,264800,-123.28125,50.90625
00,264801,-123.28125,50.96875
00,264802,-123.21875,50.71875
00,264803,-123.21875,50.78125
00,264804,-123.21875,50.84375
00,264805,-123.21875,50.90625
00,264806,-123.21875,50.96875
00,264807,-123.21875,51.03125
00,264808,-123.15625,50.65625
00,264809,-123.15625,50.71875
00,264810,-123.15625,50.78125
00,264811,-123.15625,50.84375
00,264812,-123.15625,50.90625
00,264813,-123.15625,50.96875
00,264814,-123.15625,51.03125
00,264815,-123.15625,51.09375
00,264816,-123.09375,50.65625
00,264817,-123.09375,50.71875
00,264818,-123.09375,50.78125
00,264819,-123.09375,50.84375
00,264820,-123.09375,50.90625
00,264821,-123.09375,50.96875
00,264822,-123.09375,51.03125
00,264823,-123.09375,51.09375
00,264824,-123.03125,50.65625
00,264825,-123.03125,50.71875
00,264826,-123.03125,50.78125
00,264827,-123.03125,50.84375
00,264828,-123.03125,50.90625
00,264829,-123.03125,50.96875
00,264830,-123.03125,51.03125
00,264831,-123.03125,51.09375
00,264832,-123.03125,51.15625
00,264833,-122.96875,50.59375
00,264834,-122.96875,50.65625
00,264835,-122.96875,50.71875
00,264836,-122.96875,50.78125
00,264837,-122.96875,50.84375
00,264838,-122.96875,50.90625
00,264839,-122.96875,50.96875
00,264840,-122.96875,51.03125
00,264841,-122.96875,51.09375
00,264842,-122.96875,51.15625
00,264843,-122.90625,50.65625
00,264844,-122.90625,50.71875
00,264845,-122.90625,50.78125
00,264846,-122.90625,50.84375
00,264847,-122.90625,50.90625
00,264848,-122.90625,50.96875
00,264849,-122.90625,51.03125
00,264850,-122.90625,51.09375
00,264851,-122.90625,51.15625
00,264852,-122.84375,50.65625
00,264853,-122.84375,50.71875
00,264854,-122.84375,50.78125
00,264855,-122.84375,50.84375
00,264856,-122.84375,50.90625
00,264857,-122.84375,50.96875
00,264858,-122.84375,51.03125
00,264859,-122.84375,51.09375
00,264860,-122.84375,51.15625
00,264861,-122.78125,50.65625
00,264862,-122.78125,50.71875
00,264863,-122.78125,50.78125
00,264864,-122.78125,50.84375
00,264865,-122.78125,50.90625
00,264866,-122.78125,50.96875
00,264867,-122.78125,51.03125
00,264868,-122.78125,51.09375
00,264869,-122.71875,50.65625
00,264870,-122.71875,50.71875
00,264871,-122.71875,50.78125
00,264872,-122.71875,50.84375
00,264873,-122.71875,50.90625
00,264874,-122.71875,50.96875
00,264875,-122.71875,51.03125
00,264876,-122.71875,51.09375
00,264877,-122.65625,50.65625
00,264878,-122.65625,50.71875
00,264879,-122.65625,50.78125
00,264880,-122.65625,50.84375
00,264881,-122.65625,50.90625
00,264882,-122.65625,50.96875
00,264883,-122.65625,51.03125
00,264884,-122.59375,50.46875
00,264885,-122.59375,50.59375
00,264886,-122.59375,50.65625
00,264887,-122.59375,50.71875
00,264888,-122.59375,50.78125
00,264889,-122.59375,50.84375
00,264890,-122.59375,50.90625
00,264891,-122.59375,50.96875
00,264892,-122.59375,51.03125
00,264893,-122.59375,51.09375
00,264894,-122.59375,51.15625
00,264895,-122.53125,50.40625
00,264896,-122.53125,50.46875
00,264897,-122.53125,50.53125
00,264898,-122.53125,50.59375
00,264899,-122.53125,50.65625
00,264900,-122.53125,50.71875
00,264901,-122.53125,50.78125
00,264902,-122.53125,50.84375
00,264903,-122.53125,50.90625
00,264904,-122.53125,50.96875
00,264905,-122.53125,51.03125
00,264906,-122.53125,51.09375
00,264907,-122.53125,51.15625
00,264908,-122.46875,50.40625
00,264909,-122.46875,50.46875
00,264910,-122.46875,50.53125
00,264911,-122.46875,50.59375
00,264912,-122.46875,50.65625
00,264913,-122.46875,50.71875
00,264914,-122.46875,50.78125
00,264915,-122.46875,50.84375
00,264916,-122.46875,50.90625
00,264917,-122.46875,50.96875
00,264918,-122.46875,51.03125
00,264919,-122.46875,51.09375
00,264920,-122.40625,50.34375
00,264921,-122.40625,50.40625
00,264922,-122.40625,50.46875
00,264923,-122.40625,50.53125
00,264924,-122.40625,50.59375
00,264925,-122.40625,50.65625
00,264926,-122.40625,50.71875
00,264927,-122.40625,50.78125
00,264928,-122.40625,50.84375
00,264929,-122.40625,50.90625
00,264930,-122.40625,50.96875
00,264931,-122.40625,51.03125
00,264932,-122.40625,51.09375
00,264933,-122.34375,50.28125
00,264934,-122.34375,50.34375
00,264935,-122.34375,50.40625
00,264936,-122.34375,50.46875
00,264937,-122.34375,50.53125
00,264938,-122.34375,50.59375
00,264939,-122.34375,50.65625
00,264940,-122.34375,50.71875
00,264941,-122.34375,50.78125
00,264942,-122.34375,50.84375
00,264943,-122.34375,50.90625
00,264944,-122.34375,50.96875
00,264945,-122.34375,51.03125
00,264946,-122.28125,50.15625
00,264947,-122.28125,50.28125
00,264948,-122.28125,50.34375
00,264949,-122.28125,50.40625
00,264950,-122.28125,50.46875
00,264951,-122.28125,50.53125
00,264952,-122.28125,50.59375
00,264953,-122.28125,50.65625
00,264954,-122.28125,50.71875
00,264955,-122.28125,50.78125
00,264956,-122.28125,50.84375
00,264957,-122.28125,50.90625
00,264958,-122.28125,50.96875
00,264959,-122.28125,51.03125
00,264960,-122.21875,50.15625
00,264961,-122.21875,50.21875
00,264962,-122.21875,50.28125
00,264963,-122.21875,50.34375
00,264964,-122.21875,50.40625
00,264965,-122.21875,50.46875
00,264966,-122.21875,50.53125
00,264967,-122.21875,50.59375
00,264968,-122.21875,50.65625
00,264969,-122.21875,50.71875
00,264970,-122.21875,50.78125
00,264971,-122.21875,50.84375
00,264972,-122.21875,50.90625
00,264973,-122.21875,50.96875
00,264974,-122.15625,50.15625
00,264975,-122.15625,50.21875
00,264976,-122.15625,50.28125
00,264977,-122.15625,50.34375
00,264978,-122.15625,50.40625
00,264979,-122.15625,50.46875
00,264980,-122.15625,50.53125
00,264981,-122.15625,50.59375
00,264982,-122.15625,50.65625
00,264983,-122.15625,50.71875
00,264984,-122.15625,50.78125
00,264985,-122.15625,50.84375
00,264986,-122.15625,50.90625
00,264987,-122.09375,50.15625
00,264988,-122.09375,50.21875
00,264989,-122.09375,50.28125
00,264990,-122.09375,50.34375
00,264991,-122.09375,50.40625
00,264992,-122.09375,50.46875
00,264993,-122.09375,50.53125
00,264994,-122.09375,50.59375
00,264995,-122.09375,50.65625
00,264996,-122.09375,50.71875
00,264997,-122.09375,50.78125
00,264998,-122.09375,50.84375
00,264999,-122.09375,50.90625
00,265000,-122.03125,50.09375
00,265001,-122.03125,50.15625
00,265002,-122.03125,50.21875
00,265003,-122.03125,50.28125
00,265004,-122.03125,50.34375
00,265005,-122.03125,50.40625
00,265006,-122.03125,50.46875
00,265007,-122.03125,50.53125
00,265008,-122.03125,50.59375
00,265009,-122.03125,50.65625
00,265010,-122.03125,50.71875
00,265011,-122.03125,50.78125
00,265012,-122.03125,50.84375
00,265013,-121.96875,50.09375
00,265014,-121.96875,50.15625
00,265015,-121.96875,50.21875
00,265016,-121.96875,50.28125
00,265017,-121.96875,50.34375
00,265018,-121.96875,50.40625
00,265019,-121.96875,50.46875
00,265020,-121.96875,50.53125
00,265021,-121.96875,50.59375
00,265022,-121.96875,50.65625
00,265023,-121.96875,50.71875
00,265024,-121.96875,50.78125
00,265025,-121.96875,50.84375
00,265026,-121.90625,50.21875
00,265027,-121.90625,50.28125
00,265028,-121.90625,50.34375
00,265029,-121.90625,50.40625
00,265030,-121.90625,50.46875
00,265031,-121.90625,50.53125
00,265032,-121.90625,50.59375
00,265033,-121.90625,50.65625
00,265034,-121.90625,50.71875
00,265035,-121.84375,50.21875
00,265036,-121.84375,50.28125
00,265037,-121.84375,50.34375
00,265038,-121.84375,50.40625
00,265039,-121.84375,50.46875
00,265040,-121.84375,50.53125
00,265041,-121.84375,50.59375
00,265042,-121.78125,50.21875
00,265043,-121.78125,50.28125
00,265044,-121.78125,50.34375
00,265045,-121.78125,50.40625
00,265046,-121.78125,50.46875
00,265047,-121.78125,50.53125
00,265048,-121.78125,50.59375
00,265049,-121.71875,50.21875
00,265050,-121.71875,50.28125
00,265051,-121.71875,50.34375
00,265052,-121.71875,50.40625
00,265053,-121.71875,50.46875
00,265054,-121.71875,50.53125
00,265055,-121.71875,50.59375
00,265056,-121.65625,50.28125
00,265057,-121.65625,50.34375
00,265058,-121.65625,50.40625
00,265059,-121.65625,50.46875
00,265060,-121.65625,50.53125
00,265061,-121.59375,50.28125
00,265062,-121.59375,50.40625
00,265063,-121.59375,50.46875
00,265064,-121.59375,50.53125
00,265065,-122.21875,49.96875
00,265066,-122.21875,50.03125
00,265067,-122.21875,50.09375
00,265068,-122.15625,49.90625
00,265069,-122.15625,49.96875
00,265070,-122.15625,50.03125
00,265071,-122.15625,50.09375
00,265072,-122.09375,49.84375
00,265073,-122.09375,49.90625
00,265074,-122.09375,49.96875
00,265075,-122.09375,50.03125
00,265076,-122.09375,50.09375
00,265077,-122.03125,49.84375
00,265078,-122.03125,49.90625
00,265079,-122.03125,49.96875
00,265080,-122.03125,50.03125
00,265081,-121.96875,49.84375
00,265082,-121.96875,49.90625
00,265083,-121.96875,49.96875
00,265084,-121.96875,50.03125
00,265085,-121.90625,49.90625
00,265086,-121.90625,49.96875
00,265087,-121.90625,50.03125
00,265088,-121.90625,50.09375
00,265089,-121.90625,50.15625
00,265090,-121.84375,49.90625
00,265091,-121.84375,49.96875
00,265092,-121.84375,50.03125
00,265093,-121.84375,50.09375
00,265094,-121.84375,50.15625
00,265095,-121.78125,49.90625
00,265096,-121.78125,49.96875
00,265097,-121.78125,50.03125
00,265098,-121.78125,50.09375
00,265099,-121.78125,50.15625
00,265100,-121.71875,49.84375
00,265101,-121.71875,49.90625
00,265102,-121.71875,49.96875
00,265103,-121.71875,50.03125
00,265104,-121.71875,50.09375
00,265105,-121.71875,50.15625
00,265106,-121.65625,49.40625
00,265107,-121.65625,49.46875
00,265108,-121.65625,49.65625
00,265109,-121.65625,49.71875
00,265110,-121.65625,49.78125
00,265111,-121.65625,49.84375
00,265112,-121.65625,49.90625
00,265113,-121.65625,49.96875
00,265114,-121.65625,50.03125
00,265115,-121.65625,50.09375
00,265116,-121.65625,50.15625
00,265117,-121.65625,50.21875
00,265118,-121.59375,49.34375
00,265119,-121.59375,49.40625
00,265120,-121.59375,49.46875
00,265121,-121.59375,49.65625
00,265122,-121.59375,49.71875
00,265123,-121.59375,49.78125
00,265124,-121.59375,49.84375
00,265125,-121.59375,49.90625
00,265126,-121.59375,49.96875
00,265127,-121.59375,50.03125
00,265128,-121.59375,50.09375
00,265129,-121.59375,50.15625
00,265130,-121.59375,50.21875
00,265131,-121.53125,49.28125
00,265132,-121.53125,49.34375
00,265133,-121.53125,49.40625
00,265134,-121.53125,49.46875
00,265135,-121.53125,49.53125
00,265136,-121.53125,49.59375
00,265137,-121.53125,49.65625
00,265138,-121.53125,49.71875
00,265139,-121.53125,49.78125
00,265140,-121.53125,49.84375
00,265141,-121.53125,49.90625
00,265142,-121.53125,49.96875
00,265143,-121.53125,50.03125
00,265144,-121.53125,50.09375
00,265145,-121.53125,50.15625
00,265146,-121.53125,50.21875
00,265147,-121.46875,49.15625
00,265148,-121.46875,49.21875
00,265149,-121.46875,49.28125
00,265150,-121.46875,49.34375
00,265151,-121.46875,49.40625
00,265152,-121.46875,49.46875
00,265153,-121.46875,49.53125
00,265154,-121.46875,49.59375
00,265155,-121.46875,49.65625
00,265156,-121.46875,49.71875
00,265157,-121.46875,49.78125
00,265158,-121.46875,49.84375
00,265159,-121.46875,49.90625
00,265160,-121.46875,49.96875
00,265161,-121.46875,50.03125
00,265162,-121.46875,50.09375
00,265163,-121.46875,50.15625
00,265164,-121.40625,49.15625
00,265165,-121.40625,49.21875
00,265166,-121.40625,49.28125
00,265167,-121.40625,49.34375
00,265168,-121.40625,49.40625
00,265169,-121.40625,49.46875
00,265170,-121.40625,49.53125
00,265171,-121.40625,49.59375
00,265172,-121.40625,49.65625
00,265173,-121.40625,49.71875
00,265174,-121.40625,49.78125
00,265175,-121.40625,49.84375
00,265176,-121.40625,49.90625
00,265177,-121.40625,49.96875
00,265178,-121.40625,50.03125
00,265179,-121.40625,50.09375
00,265180,-121.34375,49.15625
00,265181,-121.34375,49.21875
00,265182,-121.34375,49.28125
00,265183,-121.34375,49.34375
00,265184,-121.34375,49.40625
00,265185,-121.34375,49.46875
00,265186,-121.34375,49.53125
00,265187,-121.34375,49.59375
00,265188,-121.34375,49.65625
00,265189,-121.34375,49.71875
00,265190,-121.34375,49.78125
00,265191,-121.34375,49.84375
00,265192,-121.34375,49.90625
00,265193,-121.34375,49.96875
00,265194,-121.34375,50.03125
00,265195,-121.34375,50.09375
00,265196,-121.28125,49.34375
00,265197,-121.28125,49.40625
00,265198,-121.28125,49.46875
00,265199,-121.28125,49.53125
00,265200,-121.28125,49.59375
00,265201,-121.28125,49.65625
00,265202,-121.28125,49.71875
00,265203,-121.28125,49.78125
00,265204,-121.28125,49.84375
00,265205,-121.28125,49.96875
00,265206,-121.21875,49.34375
00,265207,-121.21875,49.40625
00,265208,-121.21875,49.46875
00,265209,-121.21875,49.53125
00,265210,-121.21875,49.59375
00,265211,-121.21875,49.65625
00,265212,-121.21875,49.71875
00,265213,-121.21875,49.78125
00,265214,-121.21875,49.84375
00,265215,-121.15625,49.34375
00,265216,-121.15625,49.40625
00,265217,-121.15625,49.46875
00,265218,-121.15625,49.53125
00,265219,-121.15625,49.59375
00,265220,-121.15625,49.65625
00,265221,-121.15625,49.84375
00,265222,-121.09375,49.28125
00,265223,-121.09375,49.46875
00,265224,-121.09375,49.53125
00,265225,-121.09375,49.59375
00,265226,-121.03125,49.59375
00,265227,-123.78125,50.78125
00,265228,-123.71875,50.59375
00,265229,-123.71875,50.65625
00,265230,-123.71875,50.71875
00,265231,-123.71875,50.78125
00,265232,-123.65625,50.53125
00,265233,-123.65625,50.59375
00,265234,-123.65625,50.65625
00,265235,-123.65625,50.71875
00,265236,-123.65625,50.78125
00,265237,-123.59375,50.59375
00,265238,-123.59375,50.65625
00,265239,-123.59375,50.71875
00,265240,-123.53125,50.53125
00,265241,-123.53125,50.59375
00,265242,-123.53125,50.65625
00,265243,-123.53125,50.71875
00,265244,-123.53125,50.78125
00,265245,-123.46875,50.46875
00,265246,-123.46875,50.53125
00,265247,-123.46875,50.59375
00,265248,-123.46875,50.65625
00,265249,-123.46875,50.71875
00,265250,-123.46875,50.78125
00,265251,-123.40625,50.46875
00,265252,-123.40625,50.53125
00,265253,-123.40625,50.59375
00,265254,-123.40625,50.65625
00,265255,-123.40625,50.71875
00,265256,-123.34375,50.40625
00,265257,-123.34375,50.46875
00,265258,-123.34375,50.53125
00,265259,-123.34375,50.59375
00,265260,-123.34375,50.65625
00,265261,-123.34375,50.71875
00,265262,-123.28125,50.28125
00,265263,-123.28125,50.34375
00,265264,-123.28125,50.40625
00,265265,-123.28125,50.46875
00,265266,-123.28125,50.53125
00,265267,-123.28125,50.59375
00,265268,-123.28125,50.65625
00,265269,-123.28125,50.71875
00,265270,-123.21875,50.28125
00,265271,-123.21875,50.34375
00,265272,-123.21875,50.40625
00,265273,-123.21875,50.46875
00,265274,-123.21875,50.53125
00,265275,-123.21875,50.59375
00,265276,-123.21875,50.65625
00,265277,-123.15625,50.21875
00,265278,-123.15625,50.28125
00,265279,-123.15625,50.34375
00,265280,-123.15625,50.40625
00,265281,-123.15625,50.46875
00,265282,-123.15625,50.53125
00,265283,-123.15625,50.59375
00,265284,-123.09375,50.21875
00,265285,-123.09375,50.28125
00,265286,-123.09375,50.34375
00,265287,-123.09375,50.40625
00,265288,-123.09375,50.46875
00,265289,-123.09375,50.53125
00,265290,-123.09375,50.59375
00,265291,-123.03125,50.15625
00,265292,-123.03125,50.21875
00,265293,-123.03125,50.28125
00,265294,-123.03125,50.34375
00,265295,-123.03125,50.40625
00,265296,-123.03125,50.46875
00,265297,-123.03125,50.53125
00,265298,-123.03125,50.59375
00,265299,-122.96875,50.09375
00,265300,-122.96875,50.15625
00,265301,-122.96875,50.21875
00,265302,-122.96875,50.28125
00,265303,-122.96875,50.34375
00,265304,-122.96875,50.40625
00,265305,-122.96875,50.46875
00,265306,-122.96875,50.53125
00,265307,-122.90625,50.09375
00,265308,-122.90625,50.15625
00,265309,-122.90625,50.21875
00,265310,-122.90625,50.28125
00,265311,-122.90625,50.34375
00,265312,-122.90625,50.40625
00,265313,-122.90625,50.46875
00,265314,-122.90625,50.53125
00,265315,-122.90625,50.59375
00,265316,-122.84375,50.03125
00,265317,-122.84375,50.09375
00,265318,-122.84375,50.15625
00,265319,-122.84375,50.21875
00,265320,-122.84375,50.28125
00,265321,-122.84375,50.34375
00,265322,-122.84375,50.40625
00,265323,-122.84375,50.46875
00,265324,-122.84375,50.53125
00,265325,-122.84375,50.59375
00,265326,-122.78125,50.09375
00,265327,-122.78125,50.15625
00,265328,-122.78125,50.21875
00,265329,-122.78125,50.28125
00,265330,-122.78125,50.34375
00,265331,-122.78125,50.40625
00,265332,-122.78125,50.46875
00,265333,-122.78125,50.53125
00,265334,-122.78125,50.59375
00,265335,-122.71875,49.90625
00,265336,-122.71875,50.03125
00,265337,-122.71875,50.09375
00,265338,-122.71875,50.15625
00,265339,-122.71875,50.21875
00,265340,-122.71875,50.28125
00,265341,-122.71875,50.34375
00,265342,-122.71875,50.40625
00,265343,-122.71875,50.46875
00,265344,-122.71875,50.53125
00,265345,-122.71875,50.59375
00,265346,-122.65625,49.90625
00,265347,-122.65625,49.96875
00,265348,-122.65625,50.03125
00,265349,-122.65625,50.09375
00,265350,-122.65625,50.15625
00,265351,-122.65625,50.21875
00,265352,-122.65625,50.28125
00,265353,-122.65625,50.34375
00,265354,-122.65625,50.40625
00,265355,-122.65625,50.46875
00,265356,-122.65625,50.53125
00,265357,-122.65625,50.59375
00,265358,-122.59375,49.78125
00,265359,-122.59375,49.84375
00,265360,-122.59375,49.90625
00,265361,-122.59375,49.96875
00,265362,-122.59375,50.03125
00,265363,-122.59375,50.09375
00,265364,-122.59375,50.15625
00,265365,-122.59375,50.21875
00,265366,-122.59375,50.28125
00,265367,-122.59375,50.34375
00,265368,-122.59375,50.40625
00,265369,-122.59375,50.53125
00,265370,-122.53125,49.78125
00,265371,-122.53125,49.84375
00,265372,-122.53125,49.90625
00,265373,-122.53125,49.96875
00,265374,-122.53125,50.03125
00,265375,-122.53125,50.09375
00,265376,-122.53125,50.15625
00,265377,-122.53125,50.21875
00,265378,-122.53125,50.28125
00,265379,-122.53125,50.34375
00,265380,-122.46875,49.78125
00,265381,-122.46875,49.84375
00,265382,-122.46875,49.90625
00,265383,-122.46875,49.96875
00,265384,-122.46875,50.03125
00,265385,-122.46875,50.09375
00,265386,-122.46875,50.15625
00,265387,-122.46875,50.21875
00,265388,-122.46875,50.28125
00,265389,-122.46875,50.34375
00,265390,-122.40625,49.65625
00,265391,-122.40625,49.71875
00,265392,-122.40625,49.78125
00,265393,-122.40625,49.84375
00,265394,-122.40625,49.90625
00,265395,-122.40625,49.96875
00,265396,-122.40625,50.03125
00,265397,-122.40625,50.09375
00,265398,-122.40625,50.15625
00,265399,-122.40625,50.21875
00,265400,-122.40625,50.28125
00,265401,-122.34375,49.71875
00,265402,-122.34375,49.78125
00,265403,-122.34375,49.84375
00,265404,-122.34375,49.90625
00,265405,-122.34375,49.96875
00,265406,-122.34375,50.03125
00,265407,-122.34375,50.09375
00,265408,-122.34375,50.15625
00,265409,-122.34375,50.21875
00,265410,-122.28125,49.65625
00,265411,-122.28125,49.71875
00,265412,-122.28125,49.78125
00,265413,-122.28125,49.84375
00,265414,-122.28125,49.90625
00,265415,-122.28125,49.96875
00,265416,-122.28125,50.03125
00,265417,-122.28125,50.09375
00,265418,-122.28125,50.21875
00,265419,-122.21875,49.65625
00,265420,-122.21875,49.71875
00,265421,-122.21875,49.78125
00,265422,-122.21875,49.84375
00,265423,-122.21875,49.59375
00,265424,-122.21875,49.90625
00,265425,-122.15625,49.15625
00,265426,-122.15625,49.21875
00,265427,-122.15625,49.28125
00,265428,-122.15625,49.34375
00,265429,-122.15625,49.40625
00,265430,-122.15625,49.65625
00,265431,-122.15625,49.71875
00,265432,-122.15625,49.78125
00,265433,-122.15625,49.84375
00,265434,-122.09375,49.15625
00,265435,-122.09375,49.21875
00,265436,-122.09375,49.28125
00,265437,-122.09375,49.34375
00,265438,-122.09375,49.40625
00,265439,-122.09375,49.46875
00,265440,-122.09375,49.53125
00,265441,-122.09375,49.65625
00,265442,-122.09375,49.71875
00,265443,-122.09375,49.78125
00,265444,-122.03125,49.15625
00,265445,-122.03125,49.21875
00,265446,-122.03125,49.28125
00,265447,-122.03125,49.34375
00,265448,-122.03125,49.40625
00,265449,-122.03125,49.46875
00,265450,-122.03125,49.53125
00,265451,-122.03125,49.59375
00,265452,-122.03125,49.65625
00,265453,-122.03125,49.71875
00,265454,-122.03125,49.78125
00,265455,-121.96875,49.15625
00,265456,-121.96875,49.21875
00,265457,-121.96875,49.28125
00,265458,-121.96875,49.34375
00,265459,-121.96875,49.40625
00,265460,-121.96875,49.46875
00,265461,-121.96875,49.53125
00,265462,-121.96875,49.59375
00,265463,-121.96875,49.65625
00,265464,-121.96875,49.71875
00,265465,-121.96875,49.78125
00,265466,-121.90625,49.15625
00,265467,-121.90625,49.21875
00,265468,-121.90625,49.28125
00,265469,-121.90625,49.34375
00,265470,-121.90625,49.40625
00,265471,-121.90625,49.46875
00,265472,-121.90625,49.53125
00,265473,-121.90625,49.59375
00,265474,-121.90625,49.65625
00,265475,-121.90625,49.71875
00,265476,-121.90625,49.78125
00,265477,-121.90625,49.84375
00,265478,-121.84375,49.15625
00,265479,-121.84375,49.21875
00,265480,-121.84375,49.28125
00,265481,-121.84375,49.34375
00,265482,-121.84375,49.40625
00,265483,-121.84375,49.46875
00,265484,-121.84375,49.53125
00,265485,-121.84375,49.59375
00,265486,-121.84375,49.65625
00,265487,-121.84375,49.71875
00,265488,-121.84375,49.78125
00,265489,-121.84375,49.84375
00,265490,-121.78125,49.15625
00,265491,-121.78125,49.21875
00,265492,-121.78125,49.28125
00,265493,-121.78125,49.34375
00,265494,-121.78125,49.40625
00,265495,-121.78125,49.46875
00,265496,-121.78125,49.53125
00,265497,-121.78125,49.59375
00,265498,-121.78125,49.65625
00,265499,-121.78125,49.71875
00,265500,-121.78125,49.78125
00,265501,-121.78125,49.84375
00,265502,-121.71875,49.21875
00,265503,-121.71875,49.28125
00,265504,-121.71875,49.34375
00,265505,-121.71875,49.40625
00,265506,-121.71875,49.46875
00,265507,-121.71875,49.53125
00,265508,-121.71875,49.59375
00,265509,-121.71875,49.65625
00,265510,-121.71875,49.71875
00,265511,-121.71875,49.78125
00,265512,-121.65625,49.21875
00,265513,-121.65625,49.28125
00,265514,-121.65625,49.34375
00,265515,-121.65625,49.53125
00,265516,-121.65625,49.59375
00,265517,-121.59375,49.21875
00,265518,-121.59375,49.28125
00,265519,-121.59375,49.53125
00,265520,-121.59375,49.59375
00,265521,-121.53125,49.21875
00,265522,-123.40625,49.15625
00,265523,-123.34375,49.09375
00,265524,-123.34375,49.15625
00,265525,-123.34375,49.21875
00,265526,-123.28125,49.09375
00,265527,-123.28125,49.15625
00,265528,-123.28125,49.21875
00,265529,-123.21875,49.09375
00,265530,-123.21875,49.15625
00,265531,-123.21875,49.21875
00,265532,-123.15625,49.09375
00,265533,-123.15625,49.15625
00,265534,-123.15625,49.21875
00,265535,-123.09375,49.09375
00,265536,-123.09375,49.15625
00,265537,-123.09375,49.21875
00,265538,-123.03125,49.09375
00,265539,-123.03125,49.15625
00,265540,-123.03125,49.21875
00,265541,-123.03125,49.28125
00,265542,-122.96875,49.15625
00,265543,-122.96875,49.21875
00,265544,-122.96875,49.84375
00,265545,-122.90625,49.15625
00,265546,-122.90625,49.21875
00,265547,-122.90625,49.84375
00,265548,-122.84375,49.21875
00,265549,-122.84375,49.78125
00,265550,-122.84375,49.84375
00,265551,-122.84375,49.90625
00,265552,-122.78125,49.21875
00,265553,-122.78125,49.28125
00,265554,-122.78125,49.34375
00,265555,-122.78125,49.40625
00,265556,-122.78125,49.46875
00,265557,-122.78125,49.53125
00,265558,-122.78125,49.59375
00,265559,-122.78125,49.65625
00,265560,-122.78125,49.71875
00,265561,-122.78125,49.78125
00,265562,-122.78125,49.84375
00,265563,-122.78125,49.90625
